4	3	2	1	epik_dhb_head_ito01_01	epik_dhb_head_ito01_02	epik_dhb_head_ito01_03	epik_dhb_head_ito01_04	epik_dhb_head_ito01_05	epik_dhb_head_ito01_06	epik_dhb_head_ito03_13	epik_dhb_head_ito03_14	epik_dhb_head_ito03_16	epik_dhb_head_ito03_17	epik_dhb_head_ito03_18	epik_dhb_head_ito08_43	epik_dhb_head_ito08_44	epik_dhb_head_ito08_46	epik_dhb_head_ito08_47	epik_dhb_head_ito08_48
+H	C41H80NO8P	HMDB09024	PE(18:1(11Z)/18:0)	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB09057	PE(18:1(9Z)/18:0)	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB09221	PE(20:0/16:1(9Z))	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB09253	PE(20:1(11Z)/16:0)	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB09482	PE(22:0/14:1(9Z))	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB09514	PE(22:1(13Z)/14:0)	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H80NO8P	HMDB10568	PE-NMe2(16:0/18:1(9Z))	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H81N2O6P	HMDB12100	SM(d18:1/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H81N2O6P	HMDB12101	SM(d18:1/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H83N2O6P	HMDB12088	SM(d18:0/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C41H83N2O6P	HMDB12089	SM(d18:0/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H66O13	HMDB41017	Momordin Ia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
+H	C42H68O13	HMDB31021	Acutoside A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H68O13	HMDB33170	Calenduloside A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H68O13	HMDB37124	Goyaglycoside f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H68O13	HMDB37219	Goyaglycoside e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H68O13	HMDB38612	Azukisaponin I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H68O13	HMDB40469	Saponin G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
+H	C42H78NO8P	HMDB07881	PC(14:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB07882	PC(14:0/20:3(8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB07913	PC(14:1(9Z)/20:2(11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB07974	PC(16:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB07975	PC(16:0/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08006	PC(16:1(9Z)/18:2(9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08134	PC(18:2(9Z12Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08166	PC(18:3(6Z9Z12Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08199	PC(18:3(9Z12Z15Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08329	PC(20:2(11Z14Z)/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08361	PC(20:3(5Z8Z11Z)/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H78NO8P	HMDB08394	PC(20:3(8Z11Z14Z)/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
+H	C42H79NO11S	HMDB12317	3-O-Sulfogalactosylceramide (d18:1/18:1(9Z))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
+H	C42H80NO8P	HMDB07880	PC(14:0/20:2(11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB07912	PC(14:1(9Z)/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB07973	PC(16:0/18:2(9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08004	PC(16:1(9Z)/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08005	PC(16:1(9Z)/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08068	PC(18:1(11Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08101	PC(18:1(9Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08133	PC(18:2(9Z12Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08296	PC(20:1(11Z)/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08328	PC(20:2(11Z14Z)/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB08909	PE(15:0/22:2(13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB09549	PE(22:2(13Z16Z)/15:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H80NO8P	HMDB10565	PE-NMe(18:1(9Z)/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB07879	PC(14:0/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB07911	PC(14:1(9Z)/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB07971	PC(16:0/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB07972	PC(16:0/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08003	PC(16:1(9Z)/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08035	PC(18:0/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08067	PC(18:1(11Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08100	PC(18:1(9Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08263	PC(20:0/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08295	PC(20:1(11Z)/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB08908	PE(15:0/22:1(13Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H82NO8P	HMDB09516	PE(22:1(13Z)/15:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB07878	PC(14:0/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB07970	PC(16:0/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB08034	PC(18:0/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB08262	PC(20:0/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB08907	PE(15:0/22:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C42H84NO8P	HMDB09483	PE(22:0/15:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H74O4	HMDB39739	5-Hydroxy-7-methoxy-2-tritriacontyl-4H-1-benzopyran-4-one	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09413	PE(20:4(5Z8Z11Z14Z)/P-18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09414	PE(20:4(5Z8Z11Z14Z)/P-18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09446	PE(20:4(8Z11Z14Z17Z)/P-18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09447	PE(20:4(8Z11Z14Z17Z)/P-18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09478	PE(20:5(5Z8Z11Z14Z17Z)/P-18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09642	PE(22:5(4Z7Z10Z13Z16Z)/P-16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB09675	PE(22:5(7Z10Z13Z16Z19Z)/P-16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11359	PE(P-16:0/22:5(4Z7Z10Z13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11360	PE(P-16:0/22:5(7Z10Z13Z16Z19Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11387	PE(P-18:0/20:5(5Z8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11418	PE(P-18:1(11Z)/20:4(5Z8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11419	PE(P-18:1(11Z)/20:4(8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11451	PE(P-18:1(9Z)/20:4(5Z8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H76NO7P	HMDB11452	PE(P-18:1(9Z)/20:4(8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB05779	PE(O-18:1(1Z)/20:4(5Z8Z11Z14Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09347	PE(20:3(5Z8Z11Z)/P-18:1(11Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09348	PE(20:3(5Z8Z11Z)/P-18:1(9Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09380	PE(20:3(8Z11Z14Z)/P-18:1(11Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09381	PE(20:3(8Z11Z14Z)/P-18:1(9Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09412	PE(20:4(5Z8Z11Z14Z)/P-18:0)	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09445	PE(20:4(8Z11Z14Z17Z)/P-18:0)	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB09609	PE(22:4(7Z10Z13Z16Z)/P-16:0)	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB11358	PE(P-16:0/22:4(7Z10Z13Z16Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB11386	PE(P-18:0/20:4(8Z11Z14Z17Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB11416	PE(P-18:1(11Z)/20:3(5Z8Z11Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB11417	PE(P-18:1(11Z)/20:3(8Z11Z14Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H78NO7P	HMDB11449	PE(P-18:1(9Z)/20:3(5Z8Z11Z))	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB09314	PE(20:2(11Z14Z)/P-18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB09315	PE(20:2(11Z14Z)/P-18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB09346	PE(20:3(5Z8Z11Z)/P-18:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB09379	PE(20:3(8Z11Z14Z)/P-18:0)	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB11383	PE(P-18:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB11384	PE(P-18:0/20:3(8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB11415	PE(P-18:1(11Z)/20:2(11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H80NO7P	HMDB11448	PE(P-18:1(9Z)/20:2(11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+H	C43H82NO8P	HMDB07946	PC(15:0/20:2(11Z14Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB08330	PC(20:2(11Z14Z)/15:0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB08882	PE(14:1(9Z)/24:1(15Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB08942	PE(16:0/22:2(13Z16Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB08974	PE(16:1(9Z)/22:1(13Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09000	PE(18:0/20:2(11Z14Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09032	PE(18:1(11Z)/20:1(11Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09065	PE(18:1(9Z)/20:1(11Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09097	PE(18:2(9Z12Z)/20:0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09225	PE(20:0/18:2(9Z12Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09256	PE(20:1(11Z)/18:1(11Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09257	PE(20:1(11Z)/18:1(9Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09288	PE(20:2(11Z14Z)/18:0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09518	PE(22:1(13Z)/16:1(9Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09550	PE(22:2(13Z16Z)/16:0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB09746	PE(24:1(15Z)/14:1(9Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H82NO8P	HMDB10564	PE-NMe2(18:1(9Z)/18:1(9Z))	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
+H	C43H84NO8P	HMDB07945	PC(15:0/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08297	PC(20:1(11Z)/15:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08849	PE(14:0/24:1(15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08881	PE(14:1(9Z)/24:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08941	PE(16:0/22:1(13Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08973	PE(16:1(9Z)/22:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB08999	PE(18:0/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09031	PE(18:1(11Z)/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09064	PE(18:1(9Z)/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09223	PE(20:0/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09224	PE(20:0/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09255	PE(20:1(11Z)/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09485	PE(22:0/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09517	PE(22:1(13Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09713	PE(24:0/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H84NO8P	HMDB09745	PE(24:1(15Z)/14:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
+H	C43H87N2O6P	HMDB12102	SM(d18:1/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
