formula_i,chaos,spatial,spectral,msm,total_iso_ints,min_iso_ints,max_iso_ints,formula,fdr,moldb_id,chem_mod,neutral_loss,adduct
1055071,0.9540880503144654,0.17900979691230004,0.7982436572246803,0.13633291876975467,"[77894088.0, 12921194.0, 0, 0]","[0, 0, 0, 0]","[3132247.25, 1332440.625, 0, 0]",C42H74O46S6,0.5,22.0,-CO2+CO,-H2O,+Na
1038875,0.9882058970514742,0.016808122955560563,0.8569019196713576,0.014233043390055412,"[1906017920.0, 205563104.0, 0, 0]","[0, 0, 0, 0]","[2773141.75, 1841908.75, 0, 0]",C41H78NO8P,0.5,22.0,-CO2+CO,,+Na
1054209,0.9960557960557961,0.2493823981549825,0.9259886095226287,0.23001444378522068,"[9187454976.0, 4282953984.0, 0, 0]","[0, 0, 0, 0]","[6285429.5, 3694731.5, 0, 0]",C42H72NO8P,0.5,22.0,-CO2+CO,,+Na
1054154,0.9933427318295739,0.052907575409278956,0.8543515336187223,0.0449007485640678,"[5798387712.0, 505388928.0, 0, 0]","[0, 0, 0, 0]","[6257921.5, 2384385.5, 0, 0]",C42H74NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1053495,0.9522889842632332,0.020767980775016515,0.8468791708948673,0.01674883041024146,"[453848960.0, 1437288.5, 0, 0]","[0, 0, 0, 0]","[1527152.5, 777399.625, 0, 0]",C42H70O5,0.5,22.0,-CO2+CO,,+Na
1053495,0.9522889842632332,0.020767980775016515,0.8468791708948673,0.01674883041024146,"[453848960.0, 1437288.5, 0, 0]","[0, 0, 0, 0]","[1527152.5, 777399.625, 0, 0]",C42H72O5,0.5,22.0,,-H2O,+Na
1052550,0.9839771101573677,0.1091475474701689,0.8561576200203957,0.09195020540288124,"[918305664.0, 87773984.0, 0, 0]","[0, 0, 0, 0]","[2981105.25, 1462179.75, 0, 0]",C42H70NO8P,0.5,22.0,-CO2+CO,,+Na
1052550,0.9839771101573677,0.1091475474701689,0.8561576200203957,0.09195020540288124,"[918305664.0, 87773984.0, 0, 0]","[0, 0, 0, 0]","[2981105.25, 1462179.75, 0, 0]",C42H72NO8P,0.5,22.0,,-H2O,+Na
1052269,0.973134328358209,0.08472712646471142,0.8775518216908005,0.07235491582474447,"[86654392.0, 87667352.0, 0, 0]","[0, 0, 0, 0]","[2670155.25, 3928161.25, 0, 0]",C42H68NO10P,0.5,22.0,-CO2+CO,,+H
1052269,0.973134328358209,0.08472712646471142,0.8775518216908005,0.07235491582474447,"[86654392.0, 87667352.0, 0, 0]","[0, 0, 0, 0]","[2670155.25, 3928161.25, 0, 0]",C42H70NO10P,0.5,22.0,,-H2O,+H
1052018,0.9975361197110423,0.2645388208316327,0.8664746128519455,0.22865141115540016,"[4031131392.0, 331649152.0, 0, 0]","[0, 0, 0, 0]","[3503269.0, 1365543.875, 0, 0]",C42H68O5,0.5,22.0,-CO2+CO,,+Na
1052018,0.9975361197110423,0.2645388208316327,0.8664746128519455,0.22865141115540016,"[4031131392.0, 331649152.0, 0, 0]","[0, 0, 0, 0]","[3503269.0, 1365543.875, 0, 0]",C42H70O5,0.5,22.0,,-H2O,+Na
1050897,0.9970492729069603,0.11702605812162194,0.8481166200922649,0.0989588800641914,"[3097192448.0, 24987508.0, 0, 0]","[0, 0, 0, 0]","[3007455.0, 1189484.125, 0, 0]",C42H68NO8P,0.5,22.0,-CO2+CO,-H2O,+H
1049783,0.9581780538302277,0.06728544131017165,0.8469065492925633,0.05460127902417544,"[180308064.0, 916959.875, 0, 0]","[0, 0, 0, 0]","[2244906.0, 916959.875, 0, 0]",C42H66NO10P,0.5,22.0,-CO2+CO,-H2O,+H
1049109,0.9910099889012208,0.3534686340620999,0.8594783588131404,0.3010674883367765,"[1311185152.0, 63982424.0, 0, 8579094.0]","[0, 0, 0, 0]","[4550202.5, 1672015.375, 0, 946259.5]",C42H63NO7,0.5,22.0,,,+Na
1049069,0.9974155819656668,0.6353371355695111,0.9125349765414451,0.5782689968868341,"[9576580096.0, 3224436736.0, 26827648.0, 0]","[0, 0, 0, 0]","[18500292.0, 6676951.0, 1456654.75, 0]",C42H63NO7,0.5,22.0,-CO2+CO,,+Na
1054209,0.9960557960557961,0.2493823981549825,0.9259886095226287,0.23001444378522068,"[9187454976.0, 4282953984.0, 0, 0]","[0, 0, 0, 0]","[6285429.5, 3694731.5, 0, 0]",C42H74NO8P,0.5,22.0,,-H2O,+Na
1058894,0.9951505244517096,0.36830869864347227,0.9002685522635052,0.32996876562607,"[7424124928.0, 1450495488.0, 988247.4375, 1925998720.0]","[0, 0, 0, 0]","[8999927.0, 5064057.0, 988247.4375, 4956470.5]",C42H78NO8P,0.5,22.0,,,+K
1038875,0.9882058970514742,0.016808122955560563,0.8569019196713576,0.014233043390055412,"[1906017920.0, 205563104.0, 0, 0]","[0, 0, 0, 0]","[2773141.75, 1841908.75, 0, 0]",C41H80NO8P,0.5,22.0,,-H2O,+Na
1038868,0.9872687704026115,0.06851403433831915,0.8389364187849062,0.05674714129453467,"[1340120320.0, 14823844.0, 0, 0]","[0, 0, 0, 0]","[3538042.0, 1233680.0, 0, 0]",C41H78NO8P,0.5,22.0,-CO2+CO,,+K
1034157,0.9975258918296893,0.2764300433864285,0.8737643064781967,0.24093712216185714,"[3148115968.0, 291675904.0, 0, 0]","[0, 0, 0, 0]","[3937097.5, 1599864.375, 0, 0]",C41H74NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1034157,0.9975258918296893,0.2764300433864285,0.8737643064781967,0.24093712216185714,"[3148115968.0, 291675904.0, 0, 0]","[0, 0, 0, 0]","[3937097.5, 1599864.375, 0, 0]",C41H72NO7P,0.5,22.0,-CO2+CO,,+Na
1034157,0.9975258918296893,0.2764300433864285,0.8737643064781967,0.24093712216185714,"[3148115968.0, 291675904.0, 0, 0]","[0, 0, 0, 0]","[3937097.5, 1599864.375, 0, 0]",C41H74NO7P,0.5,22.0,,-H2O,+Na
1033731,0.9793388429752066,0.00028699781270941213,0.8508404109132675,0.00023914410266347847,"[263927936.0, 0, 24619180.0, 4388914.5]","[0, 0, 0, 0]","[3285562.75, 0, 3289170.5, 1331760.625]",C41H71O8P,0.5,22.0,,,+Na
1033724,0.9874855824682814,0.1540516711294994,0.8483209383788537,0.1290498083249095,"[807086656.0, 73996800.0, 0, 0]","[0, 0, 0, 0]","[2924849.75, 1617757.125, 0, 0]",C41H71O8P,0.5,22.0,,,+K
1033445,0.9960070671378092,0.13293774743827752,0.8437217973741485,0.11171461797433345,"[4118708992.0, 107122736.0, 0, 0]","[0, 0, 0, 0]","[3060533.5, 1352434.25, 0, 0]",C41H70O5,0.5,22.0,,,+K
1032791,0.998360819590205,0.47654316317543344,0.9438525339377856,0.4490491909202134,"[13253021696.0, 6079172096.0, 128538648.0, 0]","[0, 0, 0, 0]","[14046566.0, 6427917.5, 1821335.25, 0]",C41H70NO8P,0.5,22.0,-CO2+CO,,+Na
1032791,0.998360819590205,0.47654316317543344,0.9438525339377856,0.4490491909202134,"[13253021696.0, 6079172096.0, 128538648.0, 0]","[0, 0, 0, 0]","[14046566.0, 6427917.5, 1821335.25, 0]",C41H72NO8P,0.5,22.0,,-H2O,+Na
1032151,0.997259737717753,0.21305042942165806,0.8677954131313839,0.18437755425790217,"[4670721024.0, 315841376.0, 0, 0]","[0, 0, 0, 0]","[3877221.25, 1511921.5, 0, 0]",C41H68O5,0.5,22.0,-CO2+CO,,+H
1032151,0.997259737717753,0.21305042942165806,0.8677954131313839,0.18437755425790217,"[4670721024.0, 315841376.0, 0, 0]","[0, 0, 0, 0]","[3877221.25, 1511921.5, 0, 0]",C41H70O5,0.5,22.0,,-H2O,+H
1031954,0.9984437434279706,0.7046387280392526,0.9436988327383078,0.6639318862855235,"[30388264960.0, 11616278528.0, 0, 161070336.0]","[0, 0, 0, 0]","[17243556.0, 7257870.5, 0, 1485907.25]",C41H68O7,0.5,22.0,-CO2+CO,,+K
1031589,0.9784153005464481,0.05169257311537975,0.8706942919805414,0.04403693495055055,"[157267152.0, 4086935552.0, 311615296.0, 0]","[0, 0, 0, 0]","[4120239.0, 6333401.5, 2553531.25, 0]",C41H70O14,0.5,22.0,-CO2+CO,-H2O,+Na
1031589,0.9784153005464481,0.05169257311537975,0.8706942919805414,0.04403693495055055,"[157267152.0, 4086935552.0, 311615296.0, 0]","[0, 0, 0, 0]","[4120239.0, 6333401.5, 2553531.25, 0]",C41H70O13,0.5,22.0,,-H2O,+Na
1031589,0.9784153005464481,0.05169257311537975,0.8706942919805414,0.04403693495055055,"[157267152.0, 4086935552.0, 311615296.0, 0]","[0, 0, 0, 0]","[4120239.0, 6333401.5, 2553531.25, 0]",C41H68O12,0.5,22.0,,,+Na
1029029,0.9764005602240896,0.03751792086394658,0.850345902364025,0.031150312382405416,"[586827712.0, 714338.8125, 0, 0]","[0, 0, 0, 0]","[2683928.25, 714338.8125, 0, 0]",C41H63O8P,0.5,22.0,-CO2+CO,,+H
1029029,0.9764005602240896,0.03751792086394658,0.850345902364025,0.031150312382405416,"[586827712.0, 714338.8125, 0, 0]","[0, 0, 0, 0]","[2683928.25, 714338.8125, 0, 0]",C41H65O8P,0.5,22.0,,-H2O,+H
1027553,0.9858203414996288,0.12232413744867206,0.8422186632877533,0.10156283105010033,"[1017934592.0, 68895120.0, 0, 0]","[0, 0, 0, 0]","[6087377.0, 1614891.875, 0, 0]",C41H62O5,0.5,22.0,,,+K
1022574,0.9956717256885891,0.07118122014612509,0.8562298190672527,0.060683685820621114,"[723525056.0, 4349734.0, 0, 0]","[0, 0, 0, 0]","[2241340.5, 987657.375, 0, 0]",C40H80NO6P,0.5,22.0,-CO2+CO,,+H
1022305,0.9709677419354839,0.0011068529999601466,0.8539888767607939,0.0009177976942024499,"[174983248.0, 0, 0, 33030830.0]","[0, 0, 0, 0]","[1841908.75, 0, 0, 4133375.25]",C40H79O10P,0.5,22.0,,,+H
1022283,0.9972617319787132,0.16918795601860015,0.991118468934774,0.1672261406150108,"[82208129024.0, 54648209408.0, 6866424832.0, 973747.0625]","[0, 0, 0, 0]","[69190216.0, 33196140.0, 7479748.5, 973747.0625]",C40H80NO8P,0.5,22.0,,,+Na
1022278,0.9980527526995928,0.5155631790604879,0.9485928614352759,0.4881072313846958,"[90832216064.0, 26460622848.0, 3886776320.0, 7646321152.0]","[0, 0, 0, 0]","[74216608.0, 30517182.0, 5538867.0, 8213702.5]",C40H80NO8P,0.5,22.0,,,+K
1022233,0.9947005208333334,0.10390817167751638,0.9439153921706251,0.09756074693244186,"[10605131776.0, 7797555200.0, 0, 0]","[0, 0, 0, 0]","[10092612.0, 4630478.5, 0, 0]",C40H80NO8P,0.5,22.0,-CO2+CO,,+Na
1022233,0.9947005208333334,0.10390817167751638,0.9439153921706251,0.09756074693244186,"[10605131776.0, 7797555200.0, 0, 0]","[0, 0, 0, 0]","[10092612.0, 4630478.5, 0, 0]",C40H80NO7P,0.5,22.0,,,+Na
1022226,0.9970310961024342,0.19765027788648523,0.9354738216644667,0.18434772039059585,"[12795117568.0, 10753362944.0, 0, 18738508.0]","[0, 0, 0, 0]","[20444998.0, 10664803.0, 0, 1435909.375]",C40H80NO8P,0.5,22.0,-CO2+CO,,+K
1022226,0.9970310961024342,0.19765027788648523,0.9354738216644667,0.18434772039059585,"[12795117568.0, 10753362944.0, 0, 18738508.0]","[0, 0, 0, 0]","[20444998.0, 10664803.0, 0, 1435909.375]",C40H80NO7P,0.5,22.0,,,+K
1022055,0.9990662323561347,0.7768425437249613,0.980498017608581,0.7609813302360496,"[276057292800.0, 118936125440.0, 399626880.0, 25262422016.0]","[0, 0, 0, 0]","[283394752.0, 149083920.0, 21686690.0, 18589106.0]",C40H80N2O6P,0.5,22.0,,,+K
1022005,0.9971171171171171,0.0848344301315155,0.8447823859448094,0.07146002578924766,"[4556670464.0, 101730624.0, 0, 0]","[0, 0, 0, 0]","[4932498.0, 1279978.125, 0, 0]",C40H80N2O6P,0.5,22.0,-CO2+CO,,+K
1034297,0.9974130339057684,0.3298548371172611,0.8569835215902558,0.2819488759370892,"[5477840896.0, 326547008.0, 737019840.0, 0]","[0, 0, 0, 0]","[5700407.0, 2288163.75, 5536378.0, 0]",C41H72NO8P,0.5,22.0,,,+K
1034297,0.9974130339057684,0.3298548371172611,0.8569835215902558,0.2819488759370892,"[5477840896.0, 326547008.0, 737019840.0, 0]","[0, 0, 0, 0]","[5700407.0, 2288163.75, 5536378.0, 0]",C41H74NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1034731,0.9900520833333334,0.04939145670964407,0.8512488147349332,0.04162616460578377,"[677694144.0, 4250291.0, 0, 0]","[0, 0, 0, 0]","[1762773.625, 926138.375, 0, 0]",C41H73O8P,0.5,22.0,,-H2O,+H
1034731,0.9900520833333334,0.04939145670964407,0.8512488147349332,0.04162616460578377,"[677694144.0, 4250291.0, 0, 0]","[0, 0, 0, 0]","[1762773.625, 926138.375, 0, 0]",C41H71O8P,0.5,22.0,-CO2+CO,,+H
1038868,0.9872687704026115,0.06851403433831915,0.8389364187849062,0.05674714129453467,"[1340120320.0, 14823844.0, 0, 0]","[0, 0, 0, 0]","[3538042.0, 1233680.0, 0, 0]",C41H78NO7P,0.5,22.0,,,+K
1038678,0.9812038014783527,0.10195073818801308,0.9292534821542504,0.0929573627389371,"[2717778176.0, 2192565504.0, 1725738240.0, 2236883.0]","[0, 0, 0, 0]","[9526146.0, 6170902.0, 4002079.75, 1195425.75]",C41H78NO10P,0.5,22.0,,,+Na
1038623,0.9985126279360872,0.10329728214165165,0.46687911868492127,0.04815561204458702,"[21993914368.0, 2909094656.0, 47210288.0, 105088860160.0]","[0, 0, 0, 0]","[14207653.0, 28805566.0, 2853264.25, 92005080.0]",C41H77O8P,0.5,22.0,,,+Na
1038616,0.9966358500256806,0.1958940091191491,0.8471763072141503,0.16539845981010703,"[9508780032.0, 3541385728.0, 3814409984.0, 352888928.0]","[0, 0, 0, 0]","[9604368.0, 23551746.0, 9913211.0, 11251226.0]",C41H77O8P,0.5,22.0,,,+K
1036962,0.9983854770181537,0.4179331774476106,0.8624715168996473,0.35987349788938067,"[23136063488.0, 7192863744.0, 592183104.0, 9037053952.0]","[0, 0, 0, 0]","[15547026.0, 5952701.0, 2261924.0, 13503176.0]",C41H75O8P,0.5,22.0,,,+Na
1036957,0.9953846153846154,0.027710787334762396,0.9291291771881226,0.025628069184649376,"[7876771328.0, 9972575232.0, 895577.875, 159638320.0]","[0, 0, 0, 0]","[14450552.0, 8868221.0, 895577.875, 1785597.625]",C41H75O8P,0.5,22.0,,,+K
1036821,0.994767752269087,0.1203612818474178,0.8557617921507523,0.1024616616755701,"[2166836992.0, 48563812.0, 0, 0]","[0, 0, 0, 0]","[2532875.0, 1188384.625, 0, 0]",C41H74O5,0.5,22.0,-CO2+CO,,+H
1036821,0.994767752269087,0.1203612818474178,0.8557617921507523,0.1024616616755701,"[2166836992.0, 48563812.0, 0, 0]","[0, 0, 0, 0]","[2532875.0, 1188384.625, 0, 0]",C41H76O5,0.5,22.0,,-H2O,+H
1036528,0.9985286656519533,0.00734317040028643,0.795019943361853,0.005829377314486277,"[18058844160.0, 59730820.0, 0, 5703991296.0]","[0, 0, 0, 0]","[12107691.0, 3677359.25, 0, 11998889.0]",C41H74NO8P,0.5,22.0,,,+H
1036290,0.9920569329660238,0.06831662132767193,0.6237223276693633,0.04227214320437806,"[1653167360.0, 4381167.0, 0, 3914942464.0]","[0, 0, 0, 0]","[2208740.5, 1153440.375, 0, 4186911.0]",C41H73O8P,0.5,22.0,-CO2+CO,,+H
1036290,0.9920569329660238,0.06831662132767193,0.6237223276693633,0.04227214320437806,"[1653167360.0, 4381167.0, 0, 3914942464.0]","[0, 0, 0, 0]","[2208740.5, 1153440.375, 0, 4186911.0]",C41H75O8P,0.5,22.0,,-H2O,+H
1035804,0.9968976897689769,0.25199822774511765,0.8623747158212363,0.2166427155967853,"[4360247296.0, 233535456.0, 0, 0]","[0, 0, 0, 0]","[4561421.0, 2248387.25, 0, 0]",C41H76NO10P,0.5,22.0,-CO2+CO,-H2O,+Na
1035804,0.9968976897689769,0.25199822774511765,0.8623747158212363,0.2166427155967853,"[4360247296.0, 233535456.0, 0, 0]","[0, 0, 0, 0]","[4561421.0, 2248387.25, 0, 0]",C41H74NO8P,0.5,22.0,,,+Na
1038875,0.9882058970514742,0.016808122955560563,0.8569019196713576,0.014233043390055412,"[1906017920.0, 205563104.0, 0, 0]","[0, 0, 0, 0]","[2773141.75, 1841908.75, 0, 0]",C41H78NO7P,0.5,22.0,,,+Na
1035798,0.9982028557360906,0.37689361751084033,0.8780932687550681,0.3303529877250144,"[11046490112.0, 2071859968.0, 0, 0]","[0, 0, 0, 0]","[8564273.0, 4279605.0, 0, 0]",C41H76NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1035733,0.9978649107053776,0.21423906169666687,0.900907942038887,0.19259757929266158,"[6066423296.0, 1392456192.0, 2218230.5, 0]","[0, 0, 0, 0]","[5091968.0, 4709089.0, 2218230.5, 0]",C41H74NO8P,0.5,22.0,-CO2+CO,,+Na
1035733,0.9978649107053776,0.21423906169666687,0.900907942038887,0.19259757929266158,"[6066423296.0, 1392456192.0, 2218230.5, 0]","[0, 0, 0, 0]","[5091968.0, 4709089.0, 2218230.5, 0]",C41H76NO8P,0.5,22.0,,-H2O,+Na
1035733,0.9978649107053776,0.21423906169666687,0.900907942038887,0.19259757929266158,"[6066423296.0, 1392456192.0, 2218230.5, 0]","[0, 0, 0, 0]","[5091968.0, 4709089.0, 2218230.5, 0]",C41H74NO7P,0.5,22.0,,,+Na
1035725,0.9985529583012244,0.6600976221840894,0.9362166173315953,0.6171000993370209,"[14579167232.0, 5267311616.0, 0, 997378.4375]","[0, 0, 0, 0]","[9619823.0, 4503910.0, 0, 997378.4375]",C41H74NO8P,0.5,22.0,-CO2+CO,,+K
1035725,0.9985529583012244,0.6600976221840894,0.9362166173315953,0.6171000993370209,"[14579167232.0, 5267311616.0, 0, 997378.4375]","[0, 0, 0, 0]","[9619823.0, 4503910.0, 0, 997378.4375]",C41H76NO8P,0.5,22.0,,-H2O,+K
1035725,0.9985529583012244,0.6600976221840894,0.9362166173315953,0.6171000993370209,"[14579167232.0, 5267311616.0, 0, 997378.4375]","[0, 0, 0, 0]","[9619823.0, 4503910.0, 0, 997378.4375]",C41H74NO7P,0.5,22.0,,,+K
1035657,0.9981417403562732,0.20418475918376375,0.8563211905229634,0.17452282357914764,"[4162035712.0, 98349312.0, 5478115.0, 0]","[0, 0, 0, 0]","[4903744.0, 1869063.125, 1682560.625, 0]",C41H76NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1035657,0.9981417403562732,0.20418475918376375,0.8563211905229634,0.17452282357914764,"[4162035712.0, 98349312.0, 5478115.0, 0]","[0, 0, 0, 0]","[4903744.0, 1869063.125, 1682560.625, 0]",C41H74NO7P,0.5,22.0,-CO2+CO,,+Na
1035657,0.9981417403562732,0.20418475918376375,0.8563211905229634,0.17452282357914764,"[4162035712.0, 98349312.0, 5478115.0, 0]","[0, 0, 0, 0]","[4903744.0, 1869063.125, 1682560.625, 0]",C41H76NO7P,0.5,22.0,,-H2O,+Na
1035233,0.993814592009872,0.04599989895139287,0.8520728591272388,0.038952826711179056,"[3191975936.0, 46517076.0, 0, 0]","[0, 0, 0, 0]","[4342190.0, 1633892.0, 0, 0]",C41H73O8P,0.5,22.0,,,+Na
1035230,0.9966424103153325,0.1344550721325029,0.8408986927504218,0.11268347491044531,"[4124886528.0, 71034816.0, 0, 0]","[0, 0, 0, 0]","[3689278.25, 1555472.875, 0, 0]",C41H73O8P,0.5,22.0,,,+K
1035091,0.9871456096889623,0.05017862125983501,0.8512104117988227,0.04216352088610719,"[1258124800.0, 5213035.0, 0, 0]","[0, 0, 0, 0]","[2465848.25, 1163659.75, 0, 0]",C41H72O5,0.5,22.0,,,+H
1034984,0.9972222222222222,0.24031129534360798,0.8585260798345933,0.20574042123595615,"[6594987008.0, 225797120.0, 0, 0]","[0, 0, 0, 0]","[4821718.0, 1843362.25, 0, 0]",C41H74NO10P,0.5,22.0,-CO2+CO,-H2O,+H
1035798,0.9982028557360906,0.37689361751084033,0.8780932687550681,0.3303529877250144,"[11046490112.0, 2071859968.0, 0, 0]","[0, 0, 0, 0]","[8564273.0, 4279605.0, 0, 0]",C41H74NO8P,0.5,22.0,,,+K
1058894,0.9951505244517096,0.36830869864347227,0.9002685522635052,0.32996876562607,"[7424124928.0, 1450495488.0, 988247.4375, 1925998720.0]","[0, 0, 0, 0]","[8999927.0, 5064057.0, 988247.4375, 4956470.5]",C42H80NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1058902,0.990990990990991,0.2954352224853984,0.9068519831790215,0.26550235959729807,"[1662138624.0, 442993280.0, 707339136.0, 115899536.0]","[0, 0, 0, 0]","[5342914.0, 3185802.25, 7721884.5, 2839661.25]",C42H78NO8P,0.5,22.0,,,+Na
1598618,0.9982172381568543,0.0070857207577372785,0.9710937971558676,0.006868632471184524,"[8407623680.0, 0, 582498.25, 0]","[0, 0, 0, 0]","[4128427.25, 0, 582498.25, 0]",C9H17NO5,0.5,22.0,-CO2+CO,,+H
1080008,0.995369284876905,0.06837336957199633,0.8748351148489901,0.05953843643073781,"[3578460160.0, 1699073280.0, 0, 0]","[0, 0, 0, 0]","[6108202.5, 3543315.0, 0, 0]",C43H80NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1080008,0.995369284876905,0.06837336957199633,0.8748351148489901,0.05953843643073781,"[3578460160.0, 1699073280.0, 0, 0]","[0, 0, 0, 0]","[6108202.5, 3543315.0, 0, 0]",C43H78NO7P,0.5,22.0,-CO2+CO,,+Na
1080008,0.995369284876905,0.06837336957199633,0.8748351148489901,0.05953843643073781,"[3578460160.0, 1699073280.0, 0, 0]","[0, 0, 0, 0]","[6108202.5, 3543315.0, 0, 0]",C43H80NO7P,0.5,22.0,,-H2O,+Na
1079722,0.9525510204081633,0.004862895514887243,0.665478924659328,0.0030826022501962307,"[208560832.0, 0, 0, 1576411520.0]","[0, 0, 0, 0]","[1635424.0, 0, 0, 5342914.0]",C43H77O8P,0.5,22.0,,,+Na
1079612,0.975268817204301,0.430149669361095,0.8981113093202568,0.3767680757607384,"[151666192.0, 89472608.0, 0, 0]","[0, 0, 0, 0]","[11998889.0, 5454681.0, 0, 0]",C43H79O8P,0.5,22.0,-CO2+CO,-H2O,+Na
1079044,0.9987409935532803,0.6500551264171918,0.9557022814387345,0.6204769980810426,"[47962947584.0, 20176609280.0, 5160423424.0, 238868448.0]","[0, 0, 0, 0]","[25831894.0, 12719844.0, 4461903.5, 2977495.0]",C43H76NO8P,0.5,22.0,,,+K
1078991,0.9979569892473118,0.530008638553726,0.9399981520775371,0.49718929827986097,"[88672534528.0, 25435840512.0, 7646321152.0, 47842360.0]","[0, 0, 0, 0]","[74216608.0, 21273382.0, 8213702.5, 3905915.25]",C43H76NO8P,0.5,22.0,-CO2+CO,,+Na
1078984,0.995032362459547,0.10796201643651357,0.892341400774969,0.09586039985880673,"[4040852480.0, 2093605504.0, 0, 8098128.5]","[0, 0, 0, 0]","[4774599.0, 2529468.25, 0, 2313117.25]",C43H76NO8P,0.5,22.0,-CO2+CO,,+K
1078984,0.995032362459547,0.10796201643651357,0.892341400774969,0.09586039985880673,"[4040852480.0, 2093605504.0, 0, 8098128.5]","[0, 0, 0, 0]","[4774599.0, 2529468.25, 0, 2313117.25]",C43H78NO8P,0.5,22.0,,-H2O,+K
1078984,0.995032362459547,0.10796201643651357,0.892341400774969,0.09586039985880673,"[4040852480.0, 2093605504.0, 0, 8098128.5]","[0, 0, 0, 0]","[4774599.0, 2529468.25, 0, 2313117.25]",C43H76NO7P,0.5,22.0,,,+K
1078916,0.9970310961024342,0.2161974722027377,0.9366112524979704,0.201891803013632,"[12795117568.0, 10753362944.0, 17880712.0, 0]","[0, 0, 0, 0]","[20444998.0, 10664803.0, 1435909.375, 0]",C43H78NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1078916,0.9970310961024342,0.2161974722027377,0.9366112524979704,0.201891803013632,"[12795117568.0, 10753362944.0, 17880712.0, 0]","[0, 0, 0, 0]","[20444998.0, 10664803.0, 1435909.375, 0]",C43H76NO7P,0.5,22.0,-CO2+CO,,+Na
1078916,0.9970310961024342,0.2161974722027377,0.9366112524979704,0.201891803013632,"[12795117568.0, 10753362944.0, 17880712.0, 0]","[0, 0, 0, 0]","[20444998.0, 10664803.0, 1435909.375, 0]",C43H78NO7P,0.5,22.0,,-H2O,+Na
1078503,0.97890625,0.03974907789086912,0.8415193196613235,0.032744039125635234,"[1091188224.0, 1751605.0, 0, 0]","[0, 0, 0, 0]","[4447719.5, 913589.375, 0, 0]",C43H75O8P,0.5,22.0,,,+Na
1078499,0.9764423076923077,0.02676282192622297,0.8296859995668682,0.021681646259937758,"[271533024.0, 4252338.5, 0, 0]","[0, 0, 0, 0]","[3975615.5, 1261274.125, 0, 0]",C43H75O8P,0.5,22.0,,,+K
1078129,0.9920514587640707,0.0516965989004779,0.8300009254238787,0.04256716713345771,"[1652357632.0, 4381167.0, 0, 0]","[0, 0, 0, 0]","[2208740.5, 1153440.375, 0, 0]",C43H74O5,0.5,22.0,,,+K
1077805,0.9964360587002097,0.26738525078263103,0.9075906429162135,0.2418114673919429,"[4978360320.0, 1414784000.0, 1748889856.0, 0]","[0, 0, 0, 0]","[4280441.5, 2195535.75, 4123576.25, 0]",C43H76NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1077805,0.9964360587002097,0.26738525078263103,0.9075906429162135,0.2418114673919429,"[4978360320.0, 1414784000.0, 1748889856.0, 0]","[0, 0, 0, 0]","[4280441.5, 2195535.75, 4123576.25, 0]",C43H74NO8P,0.5,22.0,,,+K
1077738,0.998738003476158,0.37142585514926596,0.9106407873621305,0.33780868111266743,"[266462527488.0, 43499118592.0, 29535543296.0, 1099353984.0]","[0, 0, 0, 0]","[236550080.0, 73051448.0, 25289782.0, 9422654.0]",C43H74NO8P,0.5,22.0,-CO2+CO,,+Na
1077738,0.998738003476158,0.37142585514926596,0.9106407873621305,0.33780868111266743,"[266462527488.0, 43499118592.0, 29535543296.0, 1099353984.0]","[0, 0, 0, 0]","[236550080.0, 73051448.0, 25289782.0, 9422654.0]",C43H76NO8P,0.5,22.0,,-H2O,+Na
1077738,0.998738003476158,0.37142585514926596,0.9106407873621305,0.33780868111266743,"[266462527488.0, 43499118592.0, 29535543296.0, 1099353984.0]","[0, 0, 0, 0]","[236550080.0, 73051448.0, 25289782.0, 9422654.0]",C43H74NO7P,0.5,22.0,,,+Na
1077661,0.9635802469135802,0.1714286685093776,0.8923478457746913,0.14740272762870402,"[284651264.0, 402766016.0, 0, 0]","[0, 0, 0, 0]","[4457755.5, 2795073.75, 0, 0]",C43H76NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1077661,0.9635802469135802,0.1714286685093776,0.8923478457746913,0.14740272762870402,"[284651264.0, 402766016.0, 0, 0]","[0, 0, 0, 0]","[4457755.5, 2795073.75, 0, 0]",C43H74NO7P,0.5,22.0,-CO2+CO,,+Na
1077661,0.9635802469135802,0.1714286685093776,0.8923478457746913,0.14740272762870402,"[284651264.0, 402766016.0, 0, 0]","[0, 0, 0, 0]","[4457755.5, 2795073.75, 0, 0]",C43H76NO7P,0.5,22.0,,-H2O,+Na
1077127,0.9940397350993377,0.32692632606661676,0.8510126131602855,0.27656017153133877,"[3035102720.0, 117268408.0, 0, 0]","[0, 0, 0, 0]","[6154253.5, 2697802.5, 0, 0]",C43H74NO10P,0.5,22.0,-CO2+CO,-H2O,+H
