id	formula	name
LMSP0601AS07	C90H158N4O39	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AS08	C92H162N4O39	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AT01	C93H161N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AT02	C95H165N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AT03	C97H169N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AT04	C99H173N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AT05	C101H177N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AT06	C103H181N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AT07	C101H175N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AT08	C103H179N5O47	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AU01	C104H178N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AU02	C106H182N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AU03	C108H186N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AU04	C110H190N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AU05	C112H194N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AU06	C114H198N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AU07	C112H192N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AU08	C114H196N6O55	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AV01	C104H178N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AV02	C106H182N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AV03	C108H186N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AV04	C110H190N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AV05	C112H194N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AV06	C114H198N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AV07	C112H192N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AV08	C114H196N6O55	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AW01	C93H161N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AW02	C95H165N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AW03	C97H169N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AW04	C99H173N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AW05	C101H177N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AW06	C103H181N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AW07	C101H175N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AW08	C103H179N5O47	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AX01	C115H195N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AX02	C117H199N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AX03	C119H203N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AX04	C121H207N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AX05	C123H211N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AX06	C125H215N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AX07	C123H209N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AX08	C125H213N7O63	NeuAcalpha2-8NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AY01	C71H127N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AY02	C73H131N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AY03	C75H135N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AY04	C77H139N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AY05	C79H143N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AY06	C81H147N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AY07	C79H141N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AY08	C81H145N3O31	NeuAcalpha2-3Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601AZ01	C79H140N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601AZ02	C81H144N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601AZ03	C83H148N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601AZ04	C85H152N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601AZ05	C87H156N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601AZ06	C89H160N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601AZ07	C87H154N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601AZ08	C89H158N4O36	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BA01	C82H144N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BA02	C84H148N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BA03	C86H152N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BA04	C88H156N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BA05	C90H160N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BA06	C92H164N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BA07	C90H158N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BA08	C92H162N4O39	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BB01	C85H150N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BB02	C87H154N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BB03	C89H158N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BB04	C91H162N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BB05	C93H166N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BB06	C95H170N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BB07	C93H164N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BB08	C95H168N4O41	Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BC01	C79H140N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BC02	C81H144N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BC03	C83H148N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BC04	C85H152N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BC05	C87H156N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BC06	C89H160N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BC07	C87H154N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BC08	C89H158N4O36	GalNAcbeta1-4Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BD01	C77H137N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BD02	C79H141N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BD03	C81H145N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BD04	C83H149N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BD05	C85H153N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BD06	C87H157N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BD07	C85H151N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BD08	C87H155N3O35	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BE01	C82H144N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BE02	C84H148N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BE03	C86H152N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BE04	C88H156N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BE05	C90H160N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BE06	C92H164N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BE07	C90H158N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BE08	C92H162N4O39	Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BF01	C93H161N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BF02	C95H165N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BF03	C97H169N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BF04	C99H173N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BF05	C101H177N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BF06	C103H181N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BF07	C101H175N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BF08	C103H179N5O47	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BG01	C90H157N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BG02	C92H161N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BG03	C94H165N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BG04	C96H169N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BG05	C98H173N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BG06	C100H177N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BG07	C98H171N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BG08	C100H175N5O44	GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BH01	C88H154N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BH02	C90H158N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BH03	C92H162N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BH04	C94H166N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BH05	C96H170N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BH06	C98H174N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BH07	C96H168N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BH08	C98H172N4O44	Galalpha1-3Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BI01	C88H154N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BI02	C90H158N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BI03	C92H162N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BI04	C94H166N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BI05	C96H170N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BI06	C98H174N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BI07	C96H168N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
LMSP0601BI08	C98H172N4O43	Fucalpha1-2Galbeta1-3GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:1(17Z))
LMSP0601BJ01	C104H178N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/16:0)
LMSP0601BJ02	C106H182N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/18:0)
LMSP0601BJ03	C108H186N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/20:0)
LMSP0601BJ04	C110H190N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/22:0)
LMSP0601BJ05	C112H194N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:0)
LMSP0601BJ06	C114H198N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/26:0)
LMSP0601BJ07	C112H192N6O55	NeuAcalpha2-3Galbeta1-3(NeuAcalpha2-6)GalNAcbeta1-4(NeuAcalpha2-8NeuAcalpha2-3)Galbeta1-4Glcbeta-Cer(d18:1/24:1(15Z))
